,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring CO,measuring NO2,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.01, hidden_layer_sizes=(4, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.01, 'mlp_regressor__hidden_layer_sizes': (4, 50)}, 'Test R2': array([-1.36389478,  0.25421347, -0.35906489]), 'Test RMSE': array([-17.52645725, -12.013634  , -21.90319549]), 'Test MAE': array([-13.43380027,  -8.92063092, -16.41649801]), 'Test MSE': array([-307.17670357, -144.32740185, -479.74997288]), 'AIC': array([2060.41749259, 1790.00619472, 2220.02889806]), 'BIC': array([2079.82015753, 1809.40885965, 2239.43156299])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.23852824,  0.12565192, -0.02346919]), 'Test RMSE': array([-12.68624296, -13.00796346, -19.00749001]), 'Test MAE': array([-10.57545624, -10.04297984, -15.44926885]), 'Test MSE': array([-160.9407604 , -169.20711341, -361.28467657]), 'AIC': array([1829.0110131 , 1846.94220861, 2118.50050866]), 'BIC': array([1848.41367803, 1866.34487354, 2137.9031736 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-1.36614448,  0.06362214, -0.0964895 ]), 'Test RMSE': array([-17.53479518, -13.46147645, -19.67386203]), 'Test MAE': array([-14.47357684, -10.07840832, -15.77123303]), 'Test MSE': array([-307.46904217, -181.21134823, -387.06084732]), 'AIC': array([2060.75803746, 1871.4797191 , 2143.17232338]), 'BIC': array([2080.16070239, 1890.88238403, 2162.57498831])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-1.66228328,  0.2122079 ,  0.19573964]), 'Test RMSE': array([-18.59975399, -12.34732669, -16.84944942]), 'Test MAE': array([-15.7772248,  -9.5296273, -13.3798372]), 'Test MSE': array([-345.95084846, -152.45647638, -283.9039456 ]), 'AIC': array([2102.97422164, 1809.62273731, 2032.21167412]), 'BIC': array([2122.37688658, 1829.02540224, 2051.61433906])}"
"measuring CO,measuring NO2,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-2.45111413,  0.49091169,  0.27753295]), 'Test RMSE': array([-21.17677042,  -9.92575815, -15.96968703]), 'Test MAE': array([-15.12187712,  -7.29434115, -12.81461721]), 'Test MSE': array([-448.45560523,  -98.52067491, -255.03090392]), 'AIC': array([2195.8798696 , 1653.3153797 , 1993.81573322]), 'BIC': array([2215.28253453, 1672.71804463, 2013.21839815])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.37558267,  0.49346878,  0.40536931]), 'Test RMSE': array([-13.36975398,  -9.90079888, -14.48808694]), 'Test MAE': array([-10.80515208,  -7.32382808, -11.56275645]), 'Test MSE': array([-178.75032147,  -98.02581855, -209.90466313]), 'AIC': array([1866.58441285, 1651.51266167, 1924.10193244]), 'BIC': array([1885.98707778, 1670.91532661, 1943.50459737])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-1.51091372,  0.46681289,  0.18778919]), 'Test RMSE': array([-18.06325288, -10.15797051, -16.93252658]), 'Test MAE': array([-15.09966247,  -7.42644759, -13.71632143]), 'Test MSE': array([-326.28110461, -103.18436493, -286.71045627]), 'AIC': array([2082.01782721, 1669.87320733, 2035.73327792]), 'BIC': array([2101.42049214, 1689.27587226, 2055.13594285])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-1.05871713,  0.52252635,  0.41917561]), 'Test RMSE': array([-16.35604915,  -9.61262127, -14.31890491]), 'Test MAE': array([-13.89148678,  -7.00611566, -11.32602978]), 'Test MSE': array([-267.52034364,  -92.4024877 , -205.03103776]), 'AIC': array([2010.93202996, 1630.36309672, 1915.69177095]), 'BIC': array([2030.33469489, 1649.76576165, 1935.09443588])}"
"measuring CO,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(4, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (4, 50)}, 'Test R2': array([-0.0464292 , -0.07424427,  0.05486435]), 'Test RMSE': array([-11.66097842, -14.41845252, -18.26562156]), 'Test MAE': array([ -9.34649519, -10.42646812, -14.32371534]), 'Test MSE': array([-135.9784177 , -207.89177296, -333.63293085]), 'AIC': array([1768.67363234, 1920.65230867, 2089.99481375]), 'BIC': array([1788.07629728, 1940.0549736 , 2109.39747869])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([0.04858706, 0.10700636, 0.03047297]), 'Test RMSE': array([-11.11897091, -13.14592986, -18.4998132 ]), 'Test MAE': array([ -8.70767389,  -9.55671443, -15.00722027]), 'Test MSE': array([-123.63151409, -172.81547202, -342.24308851]), 'AIC': array([1734.59536215, 1854.49633144, 2099.11661455]), 'BIC': array([1753.99802708, 1873.89899637, 2118.51927948])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.3377597 ,  0.22251758, -0.08879136]), 'Test RMSE': array([-13.18466567, -12.2662671 , -19.60467815]), 'Test MAE': array([-11.06818134,  -9.37114256, -15.733375  ]), 'Test MSE': array([-173.8354088 , -150.46130854, -384.34340542]), 'AIC': array([1856.60299518, 1804.90673548, 2140.65004477]), 'BIC': array([1876.00566012, 1824.30940041, 2160.0527097 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.04346381,  0.25482155,  0.28110498]), 'Test RMSE': array([-11.64444419, -12.0087353 , -15.93015934]), 'Test MAE': array([ -9.28382249,  -9.21156712, -12.6862602 ]), 'Test MSE': array([-135.59308045, -144.20972357, -253.76997674]), 'AIC': array([1767.65768753, 1789.71417802, 1992.0413147 ]), 'BIC': array([1787.06035246, 1809.11684295, 2011.44397963])}"
"measuring CO,measuring O3 1,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-1.47705736,  0.54733505,  0.43731216]), 'Test RMSE': array([-17.94106   ,  -9.35956278, -14.09357433]), 'Test MAE': array([-12.94956114,  -7.13836164, -11.03605044]), 'Test MSE': array([-321.88163396,  -87.60141537, -198.62883736]), 'AIC': array([2077.1578296 , 1611.26138151, 1904.33478406]), 'BIC': array([2096.56049454, 1630.66404644, 1923.73744899])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.14119877,  0.50065256,  0.44811914]), 'Test RMSE': array([-12.17757224,  -9.83034006, -13.95757755]), 'Test MAE': array([ -9.72702128,  -7.39628171, -11.12621937]), 'Test MSE': array([-148.29326562,  -96.63558568, -194.81397096]), 'AIC': array([1799.71067785, 1646.39904574, 1897.39214872]), 'BIC': array([1819.11334278, 1665.80171067, 1916.79481365])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=15))]), 'Best Parameters': {'knn_regressor__n_neighbors': 15}, 'Test R2': array([-0.35190756,  0.45276429,  0.28327046]), 'Test RMSE': array([-13.25420142, -10.29092336, -15.90614855]), 'Test MAE': array([-10.9864095 ,  -7.92601118, -12.63704622]), 'Test MSE': array([-175.67385517, -105.90310367, -253.00556183]), 'AIC': array([1860.36924654, 1679.18379238, 1990.96130698]), 'BIC': array([1879.77191148, 1698.58645731, 2010.36397191])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.12485474,  0.51096512,  0.47143431]), 'Test RMSE': array([-12.09005532,  -9.72830202, -13.65956492]), 'Test MAE': array([-10.15808852,  -7.19214869, -10.80461783]), 'Test MSE': array([-146.16943771,  -94.63986022, -186.58371389]), 'AIC': array([1794.54640023, 1638.9281899 , 1881.93904231]), 'BIC': array([1813.94906516, 1658.33085483, 1901.34170724])}"
"measuring CO,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-1.85462705,  0.30295713,  0.45021224]), 'Test RMSE': array([-19.25993229, -11.61440246, -13.93108415]), 'Test MAE': array([-15.33788461,  -8.33956627, -10.88671233]), 'Test MSE': array([-370.94499188, -134.89434461, -194.07510558]), 'AIC': array([2127.94725387, 1765.80807854, 1896.03179102]), 'BIC': array([2147.3499188 , 1785.21074347, 1915.43445595])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([0.19349545, 0.47902115, 0.4242259 ]), 'Test RMSE': array([-10.23725401, -10.04100474, -14.25651728]), 'Test MAE': array([ -8.2129343 ,  -7.56833125, -11.37878429]), 'Test MSE': array([-104.80136966, -100.8217762 , -203.24828507]), 'AIC': array([1675.4399291 , 1661.58086304, 1912.56533529]), 'BIC': array([1694.84259404, 1680.98352797, 1931.96800022])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.03513603,  0.4194974 ,  0.18333095]), 'Test RMSE': array([-11.59788449, -10.59910542, -16.97893444]), 'Test MAE': array([ -9.45303983,  -7.89547815, -13.30805107]), 'Test MSE': array([-134.51092475, -112.34103561, -288.28421456]), 'AIC': array([1764.7890606 , 1700.3110356 , 2037.69297217]), 'BIC': array([1784.19172553, 1719.71370053, 2057.0956371 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([0.17547509, 0.47249305, 0.43770357]), 'Test RMSE': array([-10.35099161, -10.10371812, -14.08867158]), 'Test MAE': array([ -8.26344385,  -7.67782073, -10.97742049]), 'Test MSE': array([-107.14302741, -102.08511993, -198.49066698]), 'AIC': array([1683.35094348, 1666.03889682, 1904.0856651 ]), 'BIC': array([1702.75360841, 1685.44156175, 1923.48833003])}"
"measuring CO,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-3.81816187,  0.22725951,  0.16891749]), 'Test RMSE': array([-25.02192745, -12.2288034 , -17.1281105 ]), 'Test MAE': array([-17.61793476,  -8.96028905, -13.43521022]), 'Test MSE': array([-626.09685308, -149.54363269, -293.37216928]), 'AIC': array([2315.34281739, 1802.71657836, 2043.9562379 ]), 'BIC': array([2334.74548233, 1822.11924329, 2063.35890284])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.40231666,  0.48987457,  0.41622584]), 'Test RMSE': array([-13.49904714,  -9.93586342, -14.3552188 ]), 'Test MAE': array([-10.87974482,  -7.37235636, -11.45389535]), 'Test MSE': array([-182.22427381,  -98.72138198, -206.07230682]), 'AIC': array([1873.47527636, 1654.04395815, 1917.5053058 ]), 'BIC': array([1892.87794129, 1673.44662309, 1936.90797073])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-2.08597031,  0.36737495,  0.23098778]), 'Test RMSE': array([-20.02515744, -11.06471728, -16.47608427]), 'Test MAE': array([-17.05717142,  -8.29401387, -13.10810763]), 'Test MSE': array([-401.0069305 , -122.42796842, -271.46135299]), 'AIC': array([2155.84437825, 1731.0931782 , 2016.16748231]), 'BIC': array([2175.24704318, 1750.49584313, 2035.57014725])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-1.21590914,  0.50283145,  0.43249352]), 'Test RMSE': array([-16.96899186,  -9.80886937, -14.15379161]), 'Test MAE': array([-14.45383064,  -7.26630084, -11.11353192]), 'Test MSE': array([-287.94668467,  -96.2139184 , -200.32981694]), 'AIC': array([2037.27357184, 1644.83350242, 1907.3875033 ]), 'BIC': array([2056.67623677, 1664.23616735, 1926.79016823])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.12954435,  0.05666701,  0.02478172]), 'Test RMSE': array([-12.11523132, -13.51137786, -18.55403193]), 'Test MAE': array([ -9.13814406,  -9.52766462, -14.0442258 ]), 'Test MSE': array([-146.77882998, -182.55733166, -344.25210094]), 'AIC': array([1796.03582872, 1874.12900858, 2101.21197811]), 'BIC': array([1815.43849365, 1893.53167351, 2120.61464304])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.0613871 ,  0.1718672 ,  0.01752082]), 'Test RMSE': array([-11.74402509, -12.65951654, -18.62297503]), 'Test MAE': array([ -9.58909342,  -8.89385461, -15.10622845]), 'Test MSE': array([-137.92212535, -160.26335894, -346.81519899]), 'AIC': array([1773.75473961, 1827.50100706, 2103.86756118]), 'BIC': array([1793.15740454, 1846.90367199, 2123.27022611])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([ 0.00377126,  0.24122225, -0.02226316]), 'Test RMSE': array([-11.37783419, -12.11781792, -18.99628773]), 'Test MAE': array([ -8.84582487,  -9.12168521, -15.13178733]), 'Test MSE': array([-129.45511089, -146.84151116, -360.85894733]), 'AIC': array([1751.07363895, 1796.18867821, 2118.07840127]), 'BIC': array([1770.47630388, 1815.59134314, 2137.4810662 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.00762004,  0.31671351,  0.25957413]), 'Test RMSE': array([-11.44269878, -11.49922427, -16.16695304]), 'Test MAE': array([ -9.24152142,  -8.76591204, -12.95380378]), 'Test MSE': array([-130.93535543, -132.23215877, -261.37037072]), 'AIC': array([1755.14393584, 1758.67217795, 2002.60596379]), 'BIC': array([1774.54660077, 1778.07484288, 2022.00862872])}"
"measuring NO2,measuring O3 1,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(10, 10),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (10, 10)}, 'Test R2': array([-0.30652998,  0.27310164,  0.44862086]), 'Test RMSE': array([-13.02986022, -11.86052665, -13.95123158]), 'Test MAE': array([-10.34975926,  -8.76093609, -11.08230877]), 'Test MSE': array([-169.77725732, -140.67209234, -194.63686254]), 'AIC': array([1848.14646302, 1780.82251129, 1897.06653731]), 'BIC': array([1867.54912796, 1800.22517622, 1916.46920224])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.59645417,  0.40260623,  0.26712596]), 'Test RMSE': array([-14.40317693, -10.7522034 , -16.08429585]), 'Test MAE': array([-11.8059965 ,  -8.11298651, -12.86429953]), 'Test MSE': array([-207.45150561, -115.60987797, -258.70457292]), 'AIC': array([1919.89334239, 1710.57926198, 1998.93586207]), 'BIC': array([1939.29600732, 1729.98192691, 2018.338527  ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=15))]), 'Best Parameters': {'knn_regressor__n_neighbors': 15}, 'Test R2': array([-0.07496829,  0.50514363,  0.30422306]), 'Test RMSE': array([-11.81892274,  -9.78603376, -15.67192691]), 'Test MAE': array([ -9.79791614,  -7.27804752, -12.55319608]), 'Test MSE': array([-139.6869347 ,  -95.7664568 , -245.60929296]), 'AIC': array([1778.30653817, 1643.16466993, 1980.33964793]), 'BIC': array([1797.7092031 , 1662.56733486, 1999.74231286])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.27949681,  0.55077767,  0.42277761]), 'Test RMSE': array([-12.89435643,  -9.32390401, -14.27443634]), 'Test MAE': array([-10.66194768,  -6.71415683, -11.30069649]), 'Test MSE': array([-166.26442777,  -86.935186  , -203.75953269]), 'AIC': array([1840.66144644, 1608.52830119, 1913.46471233]), 'BIC': array([1860.06411138, 1627.93096612, 1932.86737726])}"
"measuring NO2,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.01508367,  0.0376231 ,  0.39081663]), 'Test RMSE': array([-11.48499967, -13.64707954, -14.6643023 ]), 'Test MAE': array([ -9.07398886,  -8.39651117, -11.51214705]), 'Test MSE': array([-131.90521731, -186.24278011, -215.04176185]), 'AIC': array([1757.78593382, 1881.28429093, 1932.75794565]), 'BIC': array([1777.18859875, 1900.68695586, 1952.16061058])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.14945481,  0.41576294,  0.27123171]), 'Test RMSE': array([-12.22154238, -10.63314364, -16.03917835]), 'Test MAE': array([-10.22231365,  -8.03707588, -12.81614117]), 'Test MSE': array([-149.36609824, -113.06374372, -257.25524204]), 'AIC': array([1802.29131725, 1702.60673128, 1996.92461311]), 'BIC': array([1821.69398218, 1722.00939621, 2016.32727804])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([0.0879155 , 0.48848953, 0.18702509]), 'Test RMSE': array([-10.88673385,  -9.94934275, -16.94048949]), 'Test MAE': array([ -8.69194162,  -7.27350427, -13.10032321]), 'Test MSE': array([-118.52097384,  -98.98942123, -286.98018417]), 'AIC': array([1719.48219829, 1655.01464976, 2036.06991438]), 'BIC': array([1738.88486322, 1674.41731469, 2055.47257931])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.02841081,  0.4972632 ,  0.42118897]), 'Test RMSE': array([-11.5601477 ,  -9.86364579, -14.29406602]), 'Test MAE': array([ -9.39156158,  -7.13871751, -11.11684718]), 'Test MSE': array([-133.63701482,  -97.29150818, -204.32032326]), 'AIC': array([1762.45556614, 1648.82079247, 1914.44865284]), 'BIC': array([1781.85823108, 1668.2234574 , 1933.85131777])}"
"measuring NO2,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=10, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 10, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.1980691 ,  0.40071628,  0.17049024]), 'Test RMSE': array([-12.477311  , -10.76919818, -17.11189605]), 'Test MAE': array([-10.15977276,  -7.94131393, -13.48100709]), 'Test MSE': array([-155.68328986, -115.9756294 , -292.81698654]), 'AIC': array([1817.12090264, 1711.71006779, 2043.27811045]), 'BIC': array([1836.52356757, 1731.11273273, 2062.68077538])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.64450035,  0.4482382 ,  0.25819329]), 'Test RMSE': array([-14.61830614, -10.33339293, -16.18202106]), 'Test MAE': array([-11.95544628,  -7.93641209, -12.94708164]), 'Test MSE': array([-213.69487446, -106.77900936, -261.85780547]), 'AIC': array([1930.50860548, 1682.13256889, 2003.27298326]), 'BIC': array([1949.91127041, 1701.53523382, 2022.67564819])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.01839279,  0.48089808,  0.2923555 ]), 'Test RMSE': array([-11.50370469, -10.02290111, -15.80501644]), 'Test MAE': array([ -9.43438155,  -7.33292372, -12.39732224]), 'Test MSE': array([-132.33522169, -100.45854656, -249.79854472]), 'AIC': array([1758.95109765, 1660.288771  , 1986.39440834]), 'BIC': array([1778.35376258, 1679.69143593, 2005.79707327])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_leaf=2,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.31434513,  0.52477773,  0.43160554]), 'Test RMSE': array([-13.06877187,  -9.58993184, -14.16486049]), 'Test MAE': array([-10.60061388,  -6.91138056, -11.13210917]), 'Test MSE': array([-170.79279828,  -91.96679269, -200.64327256]), 'AIC': array([1850.28149946, 1628.67106751, 1907.94722732]), 'BIC': array([1869.68416439, 1648.07373245, 1927.34989225])}"
